Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,CashbackPerOrder,CouponPerOrder,AppHoursPerDevice,IsNewCustomer,OrdersPerMonth,CashbackPerMonth,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Churn
9.0,3,6.0,2.0,3,1,5,15.0,1.0,1.0,0.0,167,167.0,1.0,0.6666666666666666,0,0.1,16.7,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
24.0,2,11.0,2.0,3,4,2,11.0,1.0,2.0,10.0,240,120.0,0.5,0.6666666666666666,0,0.08,9.6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1.0,1,33.0,3.0,4,1,3,13.0,1.0,2.0,3.0,154,77.0,0.5,0.75,1,1.0,77.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
9.0,1,35.0,3.0,2,3,3,18.0,7.0,7.0,9.0,159,22.714285714285715,1.0,1.5,0,0.7,15.9,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
6.0,1,31.0,2.0,4,4,2,13.0,0.0,1.0,2.0,143,143.0,0.0,0.5,0,0.14285714285714285,20.428571428571427,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
8.0,1,29.0,3.0,5,3,1,16.0,1.0,1.0,3.0,127,127.0,1.0,0.6,0,0.1111111111111111,14.11111111111111,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1.0,3,10.0,4.0,4,3,11,15.0,2.0,3.0,1.0,171,57.0,0.6666666666666666,1.0,1,1.5,85.5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1.0,1,17.0,4.0,4,3,8,12.0,1.0,2.0,3.0,225,112.5,0.5,1.0,1,1.0,112.5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
2.0,1,8.0,3.0,3,4,1,23.0,1.0,1.0,4.0,127,127.0,1.0,1.0,1,0.3333333333333333,42.333333333333336,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
20.0,3,11.0,3.0,5,4,4,15.0,2.0,2.0,9.0,313,156.5,1.0,0.6,0,0.09523809523809523,14.904761904761905,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
4.0,1,13.0,2.0,4,3,2,24.0,7.0,8.0,9.0,189,23.625,0.875,0.5,0,1.6,37.8,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
9.0,2,15.0,4.0,4,3,3,18.0,1.0,2.0,5.0,168,84.0,0.5,1.0,0,0.2,16.8,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
9.0,1,8.0,2.0,3,4,10,11.0,4.0,5.0,12.0,154,30.8,0.8,0.6666666666666666,0,0.5,15.4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1.0,1,9.0,4.0,4,4,3,13.0,1.0,2.0,1.0,139,69.5,0.5,1.0,1,1.0,69.5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
0.0,1,9.0,3.0,3,5,2,11.0,9.0,9.0,7.0,133,14.777777777777779,1.0,1.0,1,9.0,133.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
16.0,1,9.0,3.0,4,1,7,15.0,2.0,3.0,3.0,150,50.0,0.6666666666666666,0.75,0,0.17647058823529413,8.823529411764707,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
19.0,3,13.0,3.0,5,2,8,13.0,13.0,13.0,3.0,214,16.46153846153846,1.0,0.6,0,0.65,10.7,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1.0,1,28.0,3.0,5,5,2,15.0,1.0,2.0,1.0,148,74.0,0.5,0.6,1,1.0,74.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
19.0,3,7.0,2.0,1,5,2,15.0,1.0,1.0,12.0,276,276.0,1.0,2.0,0,0.05,13.8,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
5.0,3,14.0,4.0,3,2,6,12.0,4.0,8.0,8.0,194,24.25,0.5,1.3333333333333333,0,1.3333333333333333,32.333333333333336,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
11.0,1,29.0,2.0,4,3,1,21.0,1.0,1.0,8.0,195,195.0,1.0,0.5,0,0.08333333333333333,16.25,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
15.0,2,11.0,3.0,6,4,8,20.0,1.0,2.0,3.0,189,94.5,0.5,0.5,0,0.125,11.8125,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
14.0,1,19.0,3.0,4,5,4,13.0,2.0,8.0,8.0,169,21.125,0.25,0.75,0,0.5333333333333333,11.266666666666667,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
8.0,1,24.0,2.0,1,5,2,11.0,0.0,1.0,10.0,152,152.0,0.0,2.0,0,0.1111111111111111,16.88888888888889,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
8.0,1,14.0,3.0,4,1,3,14.0,1.0,2.0,1.0,155,77.5,0.5,0.75,0,0.2222222222222222,17.22222222222222,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
30.0,2,13.0,3.0,4,3,10,18.0,3.0,3.0,3.0,148,49.333333333333336,1.0,0.75,0,0.0967741935483871,4.774193548387097,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
6.0,3,11.0,3.0,4,4,4,12.0,2.0,2.0,3.0,164,82.0,1.0,0.75,0,0.2857142857142857,23.428571428571427,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
8.0,1,13.0,3.0,4,3,3,15.0,1.0,3.0,11.0,173,57.666666666666664,0.3333333333333333,0.75,0,0.3333333333333333,19.22222222222222,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1.0,3,9.0,3.0,4,5,2,12.0,1.0,2.0,3.0,155,77.5,0.5,0.75,1,1.0,77.5,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
7.0,1,14.0,2.0,3,5,5,12.0,1.0,1.0,2.0,124,124.0,1.0,0.6666666666666666,0,0.125,15.5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
2.0,3,8.0,2.0,3,1,2,18.0,0.0,1.0,9.0,146,146.0,0.0,0.6666666666666666,1,0.3333333333333333,48.666666666666664,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
12.0,1,7.0,3.0,4,5,5,18.0,1.0,2.0,1.0,151,75.5,0.5,0.75,0,0.15384615384615385,11.615384615384615,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
19.0,1,35.0,4.0,4,1,6,21.0,2.0,2.0,4.0,146,73.0,1.0,1.0,0,0.1,7.3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
9.0,1,15.0,3.0,1,4,2,22.0,1.0,1.0,2.0,128,128.0,1.0,3.0,0,0.1,12.8,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
11.0,1,14.0,2.0,4,3,6,14.0,1.0,2.0,3.0,262,131.0,0.5,0.5,0,0.16666666666666666,21.833333333333332,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30.0,3,8.0,2.0,3,4,5,22.0,10.0,14.0,14.0,0,0.0,0.7142857142857143,0.6666666666666666,0,0.45161290322580644,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
20.0,3,10.0,3.0,2,5,4,13.0,3.0,2.0,9.0,257,128.5,1.5,1.5,0,0.09523809523809523,12.238095238095237,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7.0,1,21.0,4.0,4,4,3,14.0,1.0,2.0,7.0,153,76.5,0.5,1.0,0,0.25,19.125,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
29.0,1,29.0,4.0,5,4,7,13.0,2.0,2.0,3.0,160,80.0,1.0,0.8,0,0.06666666666666667,5.333333333333333,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3.0,3,14.0,3.0,3,3,6,11.0,2.0,7.0,7.0,173,24.714285714285715,0.2857142857142857,1.0,1,1.75,43.25,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
16.0,1,28.0,3.0,4,3,4,17.0,1.0,2.0,3.0,178,89.0,0.5,0.75,0,0.11764705882352941,10.470588235294118,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
19.0,1,14.0,4.0,4,5,3,19.0,3.0,10.0,12.0,177,17.7,0.3,1.0,0,0.5,8.85,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
4.0,3,10.0,2.0,3,4,2,18.0,7.0,7.0,7.0,194,27.714285714285715,1.0,0.6666666666666666,0,1.4,38.8,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
23.0,1,9.0,3.0,4,1,5,15.0,5.0,5.0,4.0,317,63.4,1.0,0.75,0,0.20833333333333334,13.208333333333334,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
16.0,1,19.0,3.0,4,4,10,23.0,2.0,2.0,5.0,153,76.5,1.0,0.75,0,0.11764705882352941,9.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3.0,3,16.0,3.0,4,3,2,18.0,1.0,1.0,4.0,166,166.0,1.0,0.75,1,0.25,41.5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1.0,1,16.0,3.0,4,5,3,26.0,1.0,2.0,1.0,151,75.5,0.5,0.75,1,1.0,75.5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
7.0,3,9.0,2.0,5,1,6,12.0,1.0,2.0,2.0,160,80.0,0.5,0.4,0,0.25,20.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
9.0,1,6.0,3.0,3,2,2,15.0,1.0,1.0,0.0,116,116.0,1.0,1.0,0,0.1,11.6,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2.0,3,8.0,3.0,4,4,3,19.0,1.0,1.0,0.0,166,166.0,1.0,0.75,1,0.3333333333333333,55.333333333333336,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
28.0,1,8.0,2.0,4,5,9,12.0,1.0,1.0,0.0,290,290.0,1.0,0.5,0,0.034482758620689655,10.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7.0,1,7.0,2.0,3,1,10,17.0,0.0,2.0,1.0,155,77.5,0.0,0.6666666666666666,0,0.25,19.375,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1.0,3,35.0,3.0,4,3,7,13.0,1.0,2.0,1.0,168,84.0,0.5,0.75,1,1.0,84.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
9.0,1,32.0,3.0,4,3,3,12.0,3.0,11.0,3.0,229,20.818181818181817,0.2727272727272727,0.75,0,1.1,22.9,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
16.0,1,24.0,3.0,3,5,5,14.0,1.0,2.0,3.0,190,95.0,0.5,1.0,0,0.11764705882352941,11.176470588235293,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
9.0,1,17.0,2.0,3,4,2,13.0,1.0,1.0,2.0,122,122.0,1.0,0.6666666666666666,0,0.1,12.2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6.0,1,20.0,4.0,5,4,3,21.0,3.0,3.0,3.0,159,53.0,1.0,0.8,0,0.42857142857142855,22.714285714285715,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
3.0,3,12.0,3.0,4,2,5,15.0,1.0,2.0,1.0,146,73.0,0.5,0.75,1,0.5,36.5,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10.0,1,9.0,3.0,4,4,11,12.0,5.0,6.0,13.0,179,29.833333333333332,0.8333333333333334,0.75,0,0.5454545454545454,16.272727272727273,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4.0,3,12.0,3.0,1,1,5,22.0,5.0,5.0,7.0,155,31.0,1.0,3.0,0,1.0,31.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
19.0,1,6.0,3.0,3,5,8,16.0,0.0,1.0,3.0,194,194.0,0.0,1.0,0,0.05,9.7,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
17.0,1,10.0,3.0,1,5,2,14.0,2.0,14.0,13.0,292,20.857142857142858,0.14285714285714285,3.0,0,0.7777777777777778,16.22222222222222,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
9.0,1,13.0,2.0,1,1,5,14.0,1.0,2.0,2.0,121,60.5,0.5,2.0,0,0.2,12.1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
14.0,1,14.0,2.0,3,3,10,12.0,0.0,2.0,7.0,125,62.5,0.0,0.6666666666666666,0,0.13333333333333333,8.333333333333334,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
7.0,1,14.0,2.0,3,4,2,12.0,1.0,2.0,3.0,123,61.5,0.5,0.6666666666666666,0,0.25,15.375,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
11.0,3,9.0,4.0,4,3,6,12.0,1.0,2.0,3.0,221,110.5,0.5,1.0,0,0.16666666666666666,18.416666666666668,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
8.0,2,18.0,3.0,5,4,6,12.0,1.0,2.0,9.0,170,85.0,0.5,0.6,0,0.2222222222222222,18.88888888888889,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
3.0,1,15.0,4.0,5,2,3,14.0,1.0,2.0,3.0,176,88.0,0.5,0.8,1,0.5,44.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
17.0,1,15.0,4.0,4,3,6,15.0,2.0,2.0,3.0,170,85.0,1.0,1.0,0,0.1111111111111111,9.444444444444445,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
5.0,1,6.0,3.0,3,5,2,13.0,0.0,1.0,0.0,130,130.0,0.0,1.0,0,0.16666666666666666,21.666666666666668,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
26.0,3,14.0,3.0,3,1,6,14.0,2.0,2.0,3.0,218,109.0,1.0,1.0,0,0.07407407407407407,8.074074074074074,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
9.0,2,14.0,3.0,4,5,1,21.0,0.0,1.0,3.0,123,123.0,0.0,0.75,0,0.1,12.3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
10.0,3,24.0,3.0,5,4,4,17.0,2.0,2.0,4.0,180,90.0,1.0,0.6,0,0.18181818181818182,16.363636363636363,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2.0,3,8.0,3.0,4,4,3,19.0,0.0,1.0,0.0,166,166.0,0.0,0.75,1,0.3333333333333333,55.333333333333336,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4.0,1,9.0,5.0,5,1,3,20.0,4.0,11.0,9.0,167,15.181818181818182,0.36363636363636365,1.0,0,2.2,33.4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0.0,1,8.0,2.0,3,4,10,12.0,1.0,2.0,2.0,135,67.5,0.5,0.6666666666666666,1,2.0,135.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
15.0,1,24.0,2.0,3,5,7,17.0,1.0,1.0,2.0,154,154.0,1.0,0.6666666666666666,0,0.0625,9.625,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1.0,1,29.0,3.0,4,3,6,12.0,1.0,2.0,2.0,146,73.0,0.5,0.75,1,1.0,73.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
18.0,1,14.0,3.0,4,1,2,15.0,2.0,2.0,11.0,315,157.5,1.0,0.75,0,0.10526315789473684,16.57894736842105,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
7.0,1,28.0,4.0,2,4,3,19.0,3.0,3.0,14.0,145,48.333333333333336,1.0,2.0,0,0.375,18.125,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10.0,3,7.0,3.0,4,2,6,16.0,2.0,2.0,1.0,192,96.0,1.0,0.75,0,0.18181818181818182,17.454545454545453,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7.0,3,15.0,3.0,4,3,2,13.0,2.0,2.0,3.0,196,98.0,1.0,0.75,0,0.25,24.5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1.0,1,12.0,3.0,4,3,2,14.0,1.0,1.0,2.0,127,127.0,1.0,0.75,1,0.5,63.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
7.0,1,24.0,3.0,5,3,11,17.0,2.0,2.0,1.0,149,74.5,1.0,0.6,0,0.25,18.625,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
8.0,1,22.0,4.0,4,5,9,15.0,3.0,7.0,10.0,295,42.142857142857146,0.42857142857142855,1.0,0,0.7777777777777778,32.77777777777778,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
9.0,2,8.0,2.0,3,4,5,14.0,0.0,1.0,2.0,122,122.0,0.0,0.6666666666666666,0,0.1,12.2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
30.0,1,6.0,3.0,5,1,4,20.0,0.0,1.0,0.0,209,209.0,0.0,0.6,0,0.03225806451612903,6.741935483870968,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
15.0,3,9.0,3.0,4,4,3,20.0,1.0,2.0,5.0,285,142.5,0.5,0.75,0,0.125,17.8125,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
10.0,1,9.0,2.0,3,3,2,15.0,7.0,7.0,8.0,194,27.714285714285715,1.0,0.6666666666666666,0,0.6363636363636364,17.636363636363637,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
12.0,3,14.0,3.0,5,1,2,21.0,2.0,2.0,6.0,165,82.5,1.0,0.6,0,0.15384615384615385,12.692307692307692,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1.0,1,26.0,4.0,4,2,5,12.0,2.0,2.0,3.0,162,81.0,1.0,1.0,1,1.0,81.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
20.0,3,8.0,2.0,1,4,7,14.0,1.0,2.0,2.0,260,130.0,0.5,2.0,0,0.09523809523809523,12.380952380952381,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
9.0,1,15.0,2.0,3,5,4,14.0,1.0,1.0,0.0,120,120.0,1.0,0.6666666666666666,0,0.1,12.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
0.0,3,8.0,3.0,3,3,2,19.0,0.0,2.0,2.0,128,64.0,0.0,1.0,1,2.0,128.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
25.0,2,12.0,3.0,4,4,3,12.0,1.0,2.0,11.0,265,132.5,0.5,0.75,0,0.07692307692307693,10.192307692307692,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
9.0,3,7.0,4.0,4,4,3,14.0,2.0,2.0,7.0,198,99.0,1.0,1.0,0,0.2,19.8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
12.0,1,7.0,3.0,4,1,9,16.0,3.0,3.0,10.0,172,57.333333333333336,1.0,0.75,0,0.23076923076923078,13.23076923076923,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
22.0,1,13.0,2.0,3,4,4,14.0,0.0,1.0,7.0,205,205.0,0.0,0.6666666666666666,0,0.043478260869565216,8.91304347826087,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
14.0,3,29.0,3.0,3,3,4,16.0,0.0,1.0,2.0,171,171.0,0.0,1.0,0,0.06666666666666667,11.4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
7.0,1,12.0,4.0,4,4,8,12.0,8.0,2.0,9.0,244,122.0,4.0,1.0,0,0.25,30.5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
11.0,1,9.0,4.0,5,1,7,15.0,2.0,2.0,1.0,177,88.5,1.0,0.8,0,0.16666666666666666,14.75,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1.0,1,22.0,4.0,5,5,2,20.0,1.0,8.0,4.0,173,21.625,0.125,0.8,1,4.0,86.5,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
19.0,3,9.0,2.0,3,4,9,12.0,1.0,5.0,1.0,266,53.2,0.2,0.6666666666666666,0,0.25,13.3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
9.0,3,14.0,4.0,4,3,3,14.0,1.0,2.0,1.0,149,74.5,0.5,1.0,0,0.2,14.9,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
23.0,1,10.0,3.0,3,4,4,14.0,1.0,1.0,6.0,291,291.0,1.0,1.0,0,0.041666666666666664,12.125,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1.0,1,10.0,3.0,4,3,3,14.0,2.0,2.0,1.0,139,69.5,1.0,0.75,1,1.0,69.5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
8.0,3,14.0,3.0,4,3,1,23.0,2.0,4.0,2.0,124,31.0,0.5,0.75,0,0.4444444444444444,13.777777777777779,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
8.0,3,9.0,4.0,4,3,8,19.0,2.0,2.0,3.0,147,73.5,1.0,1.0,0,0.2222222222222222,16.333333333333332,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9.0,2,14.0,3.0,4,5,1,21.0,1.0,1.0,3.0,123,123.0,1.0,0.75,0,0.1,12.3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
21.0,3,21.0,4.0,4,3,5,18.0,2.0,2.0,3.0,171,85.5,1.0,1.0,0,0.09090909090909091,7.7727272727272725,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
15.0,1,29.0,2.0,4,3,2,12.0,2.0,3.0,7.0,143,47.666666666666664,0.6666666666666666,0.5,0,0.1875,8.9375,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
7.0,1,7.0,3.0,3,5,6,14.0,1.0,1.0,3.0,130,130.0,1.0,1.0,0,0.125,16.25,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1.0,3,7.0,4.0,4,4,2,14.0,1.0,2.0,5.0,188,94.0,0.5,1.0,1,1.0,94.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1.0,1,10.0,3.0,5,1,2,14.0,2.0,2.0,2.0,145,72.5,1.0,0.6,1,1.0,72.5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2.0,3,10.0,4.0,4,4,3,20.0,2.0,2.0,1.0,154,77.0,1.0,1.0,1,0.6666666666666666,51.333333333333336,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
13.0,1,8.0,4.0,4,1,3,16.0,1.0,6.0,9.0,190,31.666666666666668,0.16666666666666666,1.0,0,0.42857142857142855,13.571428571428571,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
5.0,1,19.0,4.0,4,1,10,24.0,2.0,2.0,3.0,164,82.0,1.0,1.0,0,0.3333333333333333,27.333333333333332,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
17.0,1,35.0,2.0,3,1,2,25.0,6.0,13.0,17.0,145,11.153846153846153,0.46153846153846156,0.6666666666666666,0,0.7222222222222222,8.055555555555555,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1.0,1,8.0,4.0,4,1,3,16.0,2.0,2.0,1.0,141,70.5,1.0,1.0,1,1.0,70.5,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0.0,3,8.0,2.0,4,4,8,12.0,2.0,2.0,2.0,199,99.5,1.0,0.5,1,2.0,199.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
0.0,1,30.0,3.0,4,5,2,12.0,0.0,1.0,9.0,187,187.0,0.0,0.75,1,1.0,187.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
2.0,1,14.0,3.0,3,2,5,22.0,0.0,1.0,7.0,125,125.0,0.0,1.0,1,0.3333333333333333,41.666666666666664,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0.0,1,32.0,3.0,3,2,2,12.0,1.0,1.0,2.0,129,129.0,1.0,1.0,1,1.0,129.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
23.0,1,6.0,2.0,4,3,3,15.0,0.0,1.0,2.0,137,137.0,0.0,0.5,0,0.041666666666666664,5.708333333333333,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
18.0,2,10.0,2.0,5,3,5,21.0,1.0,1.0,3.0,198,198.0,1.0,0.4,0,0.05263157894736842,10.421052631578947,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
30.0,1,14.0,2.0,3,3,2,12.0,1.0,2.0,2.0,124,62.0,0.5,0.6666666666666666,0,0.06451612903225806,4.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
6.0,1,9.0,4.0,4,1,2,14.0,2.0,4.0,7.0,156,39.0,0.5,1.0,0,0.5714285714285714,22.285714285714285,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
5.0,1,8.0,3.0,6,5,3,22.0,7.0,9.0,8.0,175,19.444444444444443,0.7777777777777778,0.5,0,1.5,29.166666666666668,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
9.0,1,22.0,2.0,3,3,2,14.0,0.0,1.0,4.0,121,121.0,0.0,0.6666666666666666,0,0.1,12.1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
15.0,3,15.0,3.0,4,4,7,22.0,1.0,2.0,5.0,169,84.5,0.5,0.75,0,0.125,10.5625,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
15.0,1,35.0,3.0,5,4,2,24.0,2.0,2.0,11.0,261,130.5,1.0,0.6,0,0.125,16.3125,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
17.0,1,14.0,3.0,3,2,6,15.0,1.0,3.0,3.0,146,48.666666666666664,0.3333333333333333,1.0,0,0.16666666666666666,8.11111111111111,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
